context_id,scenario,policy_seed,slot,environment_seed,environment_step,observation_hash,unit_index,resource_type,unit_cost,repeat_count,actual_extra_transitions,direct_cost_mean,direct_cost_standard_error,direct_cost_lower,direct_cost_upper,current_other_delta_mean,current_other_delta_standard_error,current_other_delta_lower,current_other_delta_upper,sub_cost_probe_mean,sub_cost_probe_standard_error,sub_cost_probe_lower,sub_cost_probe_upper,sub_cost_other_mean,sub_cost_other_standard_error,sub_cost_other_lower,sub_cost_other_upper,sub_cost_mean,sub_cost_standard_error,sub_cost_lower,sub_cost_upper,sub_shot_probe_mean,sub_shot_probe_standard_error,sub_shot_probe_lower,sub_shot_probe_upper,sub_shot_other_mean,sub_shot_other_standard_error,sub_shot_other_lower,sub_shot_other_upper,sub_shot_mean,sub_shot_standard_error,sub_shot_lower,sub_shot_upper,episode_cost_delta_mean,episode_cost_delta_standard_error,episode_cost_delta_lower,episode_cost_delta_upper,rho_sub_mean,rho_sub_standard_error,rho_sub_lower,rho_sub_upper,rho_sub_median,rho_sub_q25,rho_sub_q75,cost_sign_masked_rate,first_substitution_step_mean
confirm_medium_seed19_resource01_e00_t46_u0,medium,19,resource,1784413352,46,79b606bd529e34c2129ddc0f7714ab1b878c87bdad08978560f898af5d3f886b,0,missile,2.0,32,374,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.6670536193996668,0.18456613229999158,0.3053040000916833,1.0288032387076502,0.057846099603921175,0.08462102424416666,-0.1080111079146455,0.22370330712248784,0.724899719003588,0.15905599253651378,0.41314997363202094,1.036649464375155,0.3335268096998334,0.09228306614999579,0.15265200004584165,0.5144016193538251,0.11526669189333916,0.0918633920809335,-0.0647855565852905,0.2953189403719688,0.44879350159317255,0.08417852476234586,0.2838035930589747,0.6137834101273705,1.275100280996412,0.15905599253651378,0.9633505356248451,1.586850026367979,0.362449859501794,0.07952799626825689,0.20657498681601047,0.5183247321875775,0.2087973952293396,0.0,0.6693491637706757,0.34375,1.0769230769230769
confirm_medium_seed19_resource02_e00_t45_u1,medium,19,resource,1784413352,45,088548767f21db2156bdc005d583d36207ac6237559d367ea4d1d1eb669bb597,1,missile,2.0,32,489,2.0000000596046448,0.0,2.0000000596046448,2.0000000596046448,0.0,0.0,0.0,0.0,1.0841298326849937,0.18399195050218298,0.7235056097007151,1.4447540556692724,0.4319004970602691,0.13324553058700864,0.1707392571097322,0.6930617370108061,1.5160303297452629,0.22822437912890883,1.0687105466526017,1.963350112837924,0.5420649163424969,0.09199597525109149,0.36175280485035755,0.7223770278346362,0.36429331824183464,0.10180748634373683,0.16475064500811046,0.5638359914755589,0.9063582345843315,0.13652996293670625,0.6387595072283873,1.1739569619402759,0.4839697298593819,0.22822437912890883,0.03664994676672062,0.9312895129520432,0.7580151648726314,0.11411218956445442,0.5343552733263008,0.981675056418962,0.7932511009275913,0.08330644853413105,1.1047920025885105,0.6875,1.192940796676435
confirm_medium_seed19_resource03_e00_t46_u2,medium,19,resource,1784413352,46,79b606bd529e34c2129ddc0f7714ab1b878c87bdad08978560f898af5d3f886b,2,laser,0.5,32,422,0.5000000149011612,0.0,0.5000000149011612,0.5000000149011612,0.0,0.0,0.0,0.0,0.08888531662523746,0.027076545824450352,0.03581528680931478,0.14195534644116015,0.3553236275911331,0.07939993485324456,0.1996997552787738,0.5109474999034924,0.4442089442163706,0.0877699528142199,0.2721798367004996,0.6162380517322416,0.17777063325047493,0.054153091648900704,0.07163057361862955,0.2839106928823203,0.17766181379556656,0.03969996742662228,0.0998498776393869,0.2554737499517462,0.3554324470460415,0.0719355293115749,0.2144388095953547,0.4964260844967283,0.05579107068479061,0.0877699528142199,-0.11623803683108039,0.2278201782006616,0.8884178884327412,0.1755399056284398,0.5443596734009992,1.232476103464483,0.33530986309051514,0.0,1.4236159920692444,0.59375,
confirm_medium_seed19_resource04_e00_t45_u2,medium,19,resource,1784413352,45,088548767f21db2156bdc005d583d36207ac6237559d367ea4d1d1eb669bb597,2,laser,0.5,32,491,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.08866583928465843,0.023643006980592515,0.04232554560269711,0.13500613296661976,0.3345416933298111,0.0950075856414567,0.14832682547255596,0.5207565611870663,0.42320753261446953,0.10075496556033502,0.2257278001162129,0.6206872651127262,0.17733167856931686,0.04728601396118503,0.08465109120539421,0.2700122659332395,0.16727084666490555,0.04750379282072835,0.07416341273627798,0.26037828059353313,0.3446025252342224,0.07112459086176375,0.20519832714516548,0.4840067233232793,0.07679246738553047,0.10075496556033502,-0.12068726511272615,0.2742721998837871,0.8464150652289391,0.20150993112067003,0.4514556002324258,1.2413745302254524,0.33418339490890503,0.0,1.4237190932035446,0.5625,
confirm_medium_seed19_resource05_e00_t48_u2,medium,19,resource,1784413352,48,01edf6f0db2e7737e61bf294c8bd124f95a57a860e49f96b39a971c1e94fb04e,2,laser,0.5,32,182,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.007798627018928528,0.007798627018928528,-0.007486681938171386,0.023083935976028442,0.2495560646057129,0.07763327523694484,0.097394845141301,0.40171728407012475,0.2573546916246414,0.07721517377473125,0.10601295102616817,0.4086964322231147,0.015597254037857056,0.015597254037857056,-0.014973363876342773,0.046167871952056884,0.12477803230285645,0.03881663761847242,0.0486974225706505,0.20085864203506237,0.1403752863407135,0.04030440103998081,0.06137866030235112,0.21937191237907588,0.24264530837535858,0.07721517377473125,0.09130356777688534,0.39398704897383185,0.5147093832492828,0.1544303475494625,0.21202590205233635,0.8173928644462294,0.0,0.0,0.8734462261199951,0.28125,
confirm_time_pressure_seed17_safety00_e06_t17_u2,time_pressure,17,safety,887397740,17,0682868d07e405b07acdfd3083521b48cf959327fa6e3b9de7e8a90e0cfb4e68,2,laser,0.5,32,2112,0.4999999850988388,0.0,0.4999999850988388,0.4999999850988388,0.0,0.0,0.0,0.0,0.4999999850988388,0.0,0.4999999850988388,0.4999999850988388,0.0,0.0,0.0,0.0,0.4999999850988388,0.0,0.4999999850988388,0.4999999850988388,0.9999999701976776,0.0,0.9999999701976776,0.9999999701976776,0.0,0.0,0.0,0.0,0.9999999701976776,0.0,0.9999999701976776,0.9999999701976776,0.0,0.0,0.0,0.0,0.9999999701976776,0.0,0.9999999701976776,0.9999999701976776,0.9999999701976776,0.9999999701976776,0.9999999701976776,1.0,4.378446792252362
confirm_time_pressure_seed17_safety01_e17_t20_u2,time_pressure,17,safety,887397751,20,31a51fd63494fad5c9e81a5be9338afb58582f26a987984d8216c82e147e54f5,2,laser,0.5,32,1521,0.4999999701976776,0.0,0.4999999701976776,0.4999999701976776,0.0,0.0,0.0,0.0,0.4999999701976776,0.0,0.4999999701976776,0.4999999701976776,0.0,0.0,0.0,0.0,0.4999999701976776,0.0,0.4999999701976776,0.4999999701976776,0.9999999403953552,0.0,0.9999999403953552,0.9999999403953552,0.0,0.0,0.0,0.0,0.9999999403953552,0.0,0.9999999403953552,0.9999999403953552,0.0,0.0,0.0,0.0,0.9999999403953552,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,1.5624999068677425
confirm_time_pressure_seed17_safety02_e11_t20_u2,time_pressure,17,safety,887397745,20,76ae51a477b0160b1b033f2f10b30a803ed1041e93ce7d8fccd312983874cd83,2,laser,0.5,32,632,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.46875
confirm_time_pressure_seed17_safety03_e06_t16_u2,time_pressure,17,safety,887397740,16,5e1d6f6524fd9f9677c87d6b4b46e46247a8c565bee47669762dbda579191044,2,laser,0.5,32,2208,0.4999999850988388,0.0,0.4999999850988388,0.4999999850988388,0.0,0.0,0.0,0.0,0.4999999850988388,0.0,0.4999999850988388,0.4999999850988388,0.0,0.0,0.0,0.0,0.4999999850988388,0.0,0.4999999850988388,0.4999999850988388,0.9999999701976776,0.0,0.9999999701976776,0.9999999701976776,0.0,0.0,0.0,0.0,0.9999999701976776,0.0,0.9999999701976776,0.9999999701976776,0.0,0.0,0.0,0.0,0.9999999701976776,0.0,0.9999999701976776,0.9999999701976776,0.9999999701976776,0.9999999701976776,0.9999999701976776,1.0,6.624999802559614
confirm_time_pressure_seed17_safety04_e11_t19_u2,time_pressure,17,safety,887397745,19,437871f3be2169d36ba0c1a35c07d168bd51cf5382e1c128fb012652ff806e9e,2,laser,0.5,32,693,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0625
confirm_time_pressure_seed17_safety05_e17_t19_u2,time_pressure,17,safety,887397751,19,c414d29b68b8124a9af9a02a27d5262fac2e5f46ae707591f674cd2730c2f81e,2,laser,0.5,32,1634,0.4999999701976776,0.0,0.4999999701976776,0.4999999701976776,0.0,0.0,0.0,0.0,0.4999999701976776,0.0,0.4999999701976776,0.4999999701976776,0.0,0.0,0.0,0.0,0.4999999701976776,0.0,0.4999999701976776,0.4999999701976776,0.9999999403953552,0.0,0.9999999403953552,0.9999999403953552,0.0,0.0,0.0,0.0,0.9999999403953552,0.0,0.9999999403953552,0.9999999403953552,0.0,0.0,0.0,0.0,0.9999999403953552,0.0,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,1.0,3.4999997913837433
confirm_time_pressure_seed17_resource00_e04_t04_u0,time_pressure,17,resource,887397738,4,8019b9ee9d479e196288ce04599fed322d8f716568e4bc6994205f8feda89ac4,0,missile,2.0,32,2784,1.9999998807907104,0.0,1.9999998807907104,1.9999998807907104,-0.1316623017191887,0.022212721170592878,-0.17519923521355074,-0.08812536822482665,1.9999998807907104,0.0,1.9999998807907104,1.9999998807907104,-0.17867261543869972,0.0478865468659099,-0.27253024729588315,-0.08481498358151632,1.8213272653520107,0.0478865468659099,1.7274696334948274,1.915184897209194,0.9999999403953552,0.0,0.9999999403953552,0.9999999403953552,-0.35734523087739944,0.0957730937318198,-0.5450604945917663,-0.16962996716303264,0.6426547095179558,0.0957730937318198,0.45493944580358897,0.8303699732323226,0.04701031371951103,0.046870827284374784,-0.04485650775786354,0.1388771351968856,0.9106636326760054,0.02394327343295495,0.8637348167474137,0.957592448604597,0.8760824799537659,0.8760824799537659,0.9999999403953552,0.96875,4.358226984739304
confirm_time_pressure_seed17_resource01_e23_t04_u1,time_pressure,17,resource,887397757,4,27894819a84137c4addf4906e4b2a1f3ff43e9954931c362652a4ed702bb526e,1,missile,2.0,32,3176,1.9999999403953552,0.0,1.9999999403953552,1.9999999403953552,-0.10874639684334397,0.014135810822321826,-0.13645258605509475,-0.0810402076315932,1.9999999403953552,0.0,1.9999999403953552,1.9999999403953552,-0.09832653077319264,0.01643477462738852,-0.13053868904287413,-0.06611437250351115,1.9016734096221626,0.01643477462738852,1.869461251352481,1.933885567891844,0.9999999701976776,0.0,0.9999999701976776,0.9999999701976776,-0.1966530615463853,0.03286954925477704,-0.26107737808574827,-0.1322287450070223,0.8033469086512923,0.03286954925477704,0.7389225921119293,0.8677712251906553,-0.010419866070151329,0.007248287387648664,-0.02462650934994271,0.0037867772096400517,0.9508367048110813,0.00821738731369426,0.9347306256762405,0.966942783945922,0.9171455726027489,0.9171455726027489,0.9999999701976776,1.0,1.9570509868283426
confirm_time_pressure_seed17_resource02_e16_t04_u1,time_pressure,17,resource,887397750,4,39a7a58c1b69a91b9120a5589cdf14dafe9a667cd4569c4d2703c73f2bef95f5,1,missile,2.0,32,4197,2.0000000596046448,0.0,2.0000000596046448,2.0000000596046448,-0.10021593794226646,0.01488849585111619,-0.1293973898104542,-0.07103448607407874,2.0000000596046448,0.0,2.0000000596046448,2.0000000596046448,-0.08966689184308052,0.02002885438730779,-0.12892344644220377,-0.05041033724395726,1.9103331677615643,0.02002885438730779,1.871076613162441,1.9495897223606875,1.0000000298023224,0.0,1.0000000298023224,1.0000000298023224,-0.17933378368616104,0.04005770877461558,-0.25784689288440754,-0.10082067448791451,0.8206662461161613,0.04005770877461558,0.7421531369179148,0.8991793553144078,-0.010549046099185944,0.010549046099185944,-0.03122517645359039,0.010127084255218504,0.9551665838807821,0.010014427193653894,0.9355383065812205,0.9747948611803438,0.9156076610088348,0.9156076610088348,1.0000000298023224,1.0,1.9534387526841
confirm_time_pressure_seed17_resource03_e23_t04_u2,time_pressure,17,resource,887397757,4,27894819a84137c4addf4906e4b2a1f3ff43e9954931c362652a4ed702bb526e,2,laser,0.5,32,1584,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.484375,0.015625,0.45375,0.515,0.0,0.0,0.0,0.0,0.484375,0.015625,0.45375,0.515,0.96875,0.03125,0.9075,1.03,0.0,0.0,0.0,0.0,0.96875,0.03125,0.9075,1.03,0.015625,0.015625,-0.015,0.04625,0.96875,0.03125,0.9075,1.03,1.0,1.0,1.0,0.96875,9.935483870967742
confirm_time_pressure_seed17_resource04_e20_t04_u2,time_pressure,17,resource,887397754,4,143672aa73ebcb747b377ac779f81995326f0b1948a8a3e66054058be38ea4cf,2,laser,0.5,32,1474,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.53125,0.07077302144543589,0.39253487796694564,0.6699651220330544,0.0,0.0,0.0,0.0,0.53125,0.07077302144543589,0.39253487796694564,0.6699651220330544,1.0625,0.14154604289087178,0.7850697559338913,1.3399302440661087,0.0,0.0,0.0,0.0,1.0625,0.14154604289087178,0.7850697559338913,1.3399302440661087,-0.03125,0.07077302144543589,-0.16996512203305433,0.10746512203305433,1.0625,0.14154604289087178,0.7850697559338913,1.3399302440661087,1.0,1.0,1.0,0.90625,10.344827586206897
confirm_time_pressure_seed17_resource05_e12_t04_u2,time_pressure,17,resource,887397746,4,34256bf22944203f69e3ae5260459770260f888e8d20831a6118fda2d597242f,2,laser,0.5,32,1781,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.484375,0.015625,0.45375,0.515,0.0,0.0,0.0,0.0,0.484375,0.015625,0.45375,0.515,0.96875,0.03125,0.9075,1.03,0.0,0.0,0.0,0.0,0.96875,0.03125,0.9075,1.03,0.015625,0.015625,-0.015,0.04625,0.96875,0.03125,0.9075,1.03,1.0,1.0,1.0,0.96875,12.806451612903226
confirm_time_pressure_seed18_safety00_e05_t27_u2,time_pressure,18,safety,887407739,27,46c58139f19e3dcb57e127b6320e7ff07ed6c0958fe213e900c02eeae10364e6,2,laser,0.5,32,136,0.4999999850988388,0.0,0.4999999850988388,0.4999999850988388,0.0,0.0,0.0,0.0,-0.02371629886329174,0.01324355072154567,-0.04967365827752125,0.002241060550937774,-0.7589215636253357,0.17000387046297477,-1.0921291497327663,-0.42571397751790513,-0.7826378624886274,0.17014018889165033,-1.116112632716262,-0.44916309226099277,-0.04743259772658348,0.02648710144309134,-0.0993473165550425,0.004482121101875548,-0.37946078181266785,0.08500193523148739,-0.5460645748663832,-0.21285698875895256,-0.4268933795392513,0.08830555930367567,-0.5999722757744557,-0.253814483304047,1.2826378475874662,0.17014018889165033,0.9491630773598316,1.6161126178151008,-1.5652757249772549,0.34028037778330067,-2.232225265432524,-0.8983261845219855,-0.25297385454177856,-2.5297385454177856,0.0,0.0,
confirm_time_pressure_seed18_safety01_e05_t27_u1,time_pressure,18,safety,887407739,27,46c58139f19e3dcb57e127b6320e7ff07ed6c0958fe213e900c02eeae10364e6,1,missile,2.0,32,173,1.9999999403953552,0.0,1.9999999403953552,1.9999999403953552,0.0,0.0,0.0,0.0,-0.09687457792460918,0.12201147075199793,-0.3360170605985251,0.14226790474930676,-0.6328114331699908,0.13722840793566138,-0.901779112723887,-0.3638437536160945,-0.7296860110946,0.23074424022509857,-1.181944721935793,-0.2774273002534068,-0.04843728896230459,0.061005735375998967,-0.16800853029926255,0.07113395237465338,-0.45885338447988033,0.10703414171039347,-0.6686403022322516,-0.24906646672750915,-0.5072906734421849,0.1479837875294409,-0.7973388969998891,-0.21724244988448072,2.729685951489955,0.23074424022509857,2.277427240648762,3.1819446623311483,-0.3648430055473,0.11537212011254928,-0.5909723609678965,-0.1387136501267034,-0.3791660964488983,-0.9163180664181709,0.0,0.0625,0.9999999701976776
confirm_time_pressure_seed18_safety02_e05_t27_u0,time_pressure,18,safety,887407739,27,46c58139f19e3dcb57e127b6320e7ff07ed6c0958fe213e900c02eeae10364e6,0,missile,2.0,32,226,1.9999999403953552,0.0,1.9999999403953552,1.9999999403953552,-0.09374999720603228,0.03505108494473839,-0.1624501236977195,-0.025049870714345043,-0.0007296297699213028,0.2204019438720961,-0.43271743975922966,0.43125818021938706,-0.24191388161852956,0.22549782914132654,-0.6838896267355296,0.20006186349847044,-0.24264351138845086,0.3834315114881316,-0.9941692739051887,0.508882251128287,-0.0003648148849606514,0.11020097193604805,-0.21635871987961483,0.21562909010969353,-0.29632776882499456,0.16774099324476158,-0.6251001155847272,0.032444577934738095,-0.2966925837099552,0.2460059935923175,-0.7788643311508976,0.1854791637309871,2.148893454577774,0.3998118381886971,1.3652622517279274,2.9325246574276203,-0.12132175569422543,0.1917157557440658,-0.49708463695259436,0.2544411255641435,0.0,-0.7213036827743053,0.033803703263401985,0.21875,1.1999999642372132
confirm_time_pressure_seed18_safety03_e00_t21_u2,time_pressure,18,safety,887407734,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,2,laser,0.5,32,966,0.5000000074505806,0.0,0.5000000074505806,0.5000000074505806,0.0,0.0,0.0,0.0,0.05813042097724974,0.01766722214988414,0.023502665563476827,0.09275817639102266,0.3582094516605139,0.09327606494169824,0.17538836437478533,0.5410305389462424,0.4163398726377636,0.10325626653069361,0.21395759023760413,0.6187221550379232,0.11626084195449948,0.03533444429976828,0.04700533112695365,0.1855163527820453,0.17910472583025694,0.04663803247084912,0.08769418218739267,0.2705152694731212,0.2953655677847564,0.07122450824738476,0.1557655316198823,0.4349656039496306,0.08366013481281698,0.10325626653069361,-0.11872214758734251,0.28604241721297646,0.8326797452755272,0.20651253306138723,0.42791518047520827,1.2374443100758463,0.2518525868654251,0.0,1.993798702955246,0.59375,
confirm_time_pressure_seed18_safety04_e00_t21_u1,time_pressure,18,safety,887407734,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,1,missile,2.0,32,1046,1.9999999403953552,0.0,1.9999999403953552,1.9999999403953552,0.0,0.0,0.0,0.0,1.3702438212931156,0.17221441340294638,1.0327035710233408,1.7077840715628905,0.3378019346855581,0.16137556986150273,0.02150581775701277,0.6540980516141034,1.7080457559786737,0.2335576320527254,1.2502727971553318,2.1658187148020156,0.6851219106465578,0.08610720670147319,0.5163517855116704,0.8538920357814452,0.16600916534662247,0.1865570881510671,-0.1996427274294691,0.531661058122714,0.8511310759931803,0.19087655526066166,0.47701302768228343,1.225249124304077,0.29195418441668153,0.2335576320527254,-0.16581877440666026,0.7497271432400233,0.8540228779893368,0.1167788160263627,0.6251363985776659,1.0829093574010078,0.9629314467310905,0.24956045858561993,1.327923122793436,0.90625,1.6729065692052245
confirm_time_pressure_seed18_safety05_e00_t21_u0,time_pressure,18,safety,887407734,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,0,missile,2.0,32,947,1.9999999403953552,0.0,1.9999999403953552,1.9999999403953552,0.0,0.0,0.0,0.0,0.6101700384169817,0.16461257747852345,0.28752938655907573,0.9328106902748876,0.12375163100659847,0.21403705135528253,-0.2957609896497553,0.5432642516629522,0.7339216694235802,0.30778316306969505,0.13066666980697783,1.3371766690401825,0.30508501920849085,0.08230628873926173,0.14376469327953786,0.4664053451374438,0.10411467310041189,0.16719653265848447,-0.2235905309102177,0.4318198771110415,0.40919969230890274,0.2063118936715626,0.0048283807126400236,0.8135710039051655,1.266078270971775,0.30778316306969505,0.6628232713551727,1.8693332705883774,0.3669608347117901,0.15389158153484753,0.06533333490348892,0.6685883345200913,0.24617350101470947,0.0,0.9490427542477846,0.5625,1.3307822992404301
confirm_time_pressure_seed18_resource00_e14_t39_u1,time_pressure,18,resource,887407748,39,de3d4bf38cadb39e5c9dea0e781df8c02a128dc4a7abb0b98c24580b02f5c8df,1,missile,2.0,32,64,2.0,0.0,2.0,2.0,-0.34375,0.04162464278641649,-0.42533429986137633,-0.26216570013862367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65625,0.04162464278641649,1.5746657001386237,1.7378342998613763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
confirm_time_pressure_seed18_resource01_e14_t38_u1,time_pressure,18,resource,887407748,38,e9d8d46396f1c72019cee940529d4b4c273b46e279364d3b231c30b4edf190e8,1,missile,2.0,32,97,2.0,0.0,2.0,2.0,-0.265625,0.04481354179515168,-0.35345954191849727,-0.1777904580815027,0.5,0.15554275420956376,0.19513620174925506,0.8048637982507449,0.5,0.14892084929531763,0.20811513538117749,0.7918848646188226,1.0,0.16189403145068332,0.6826876983566608,1.3173123016433392,0.25,0.07777137710478188,0.09756810087462753,0.40243189912537247,0.34375,0.1063448343377457,0.13531412469801843,0.5521858753019816,0.59375,0.0882099653319905,0.4208584679492986,0.7666415320507014,0.734375,0.1618697066017066,0.41711037506065507,1.051639624939345,0.5,0.08094701572534166,0.3413438491783304,0.6586561508216696,0.25,0.0,1.0,0.40625,1.0
confirm_time_pressure_seed18_resource02_e14_t39_u0,time_pressure,18,resource,887407748,39,de3d4bf38cadb39e5c9dea0e781df8c02a128dc4a7abb0b98c24580b02f5c8df,0,missile,2.0,32,64,2.0,0.0,2.0,2.0,-0.75,0.15554275420956376,-1.054863798250745,-0.44513620174925506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.15554275420956376,0.9451362017492551,1.554863798250745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,
confirm_time_pressure_seed18_resource03_e14_t39_u2,time_pressure,18,resource,887407748,39,de3d4bf38cadb39e5c9dea0e781df8c02a128dc4a7abb0b98c24580b02f5c8df,2,laser,0.5,32,64,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
confirm_time_pressure_seed18_resource04_e14_t38_u2,time_pressure,18,resource,887407748,38,e9d8d46396f1c72019cee940529d4b4c273b46e279364d3b231c30b4edf190e8,2,laser,0.5,32,110,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.1781966112418093,0.5257346419660538,1.2242653580339462,0.875,0.1781966112418093,0.5257346419660538,1.2242653580339462,0.0,0.0,0.0,0.0,0.4375,0.08909830562090465,0.2628673209830269,0.6121326790169731,0.4375,0.08909830562090465,0.2628673209830269,0.6121326790169731,-0.375,0.1781966112418093,-0.7242653580339462,-0.025734641966053795,1.75,0.3563932224836186,1.0514692839321076,2.4485307160678924,0.0,0.0,4.0,0.4375,1.0
confirm_time_pressure_seed18_resource05_e14_t37_u2,time_pressure,18,resource,887407748,37,65ef3f1e4d6fc05ad8d1b0d7a5b41e3e297d532380ca85179c6a04726fbe7df7,2,laser,0.5,32,128,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.046875,0.0261757301866911,-0.004429431165914557,0.09817943116591456,0.875,0.19954585534933258,0.48389012351530813,1.2661098764846919,0.921875,0.1996839425575391,0.5304944725872234,1.3132555274127766,0.09375,0.0523514603733822,-0.008858862331829115,0.19635886233182911,0.4375,0.09977292767466629,0.24194506175765407,0.6330549382423459,0.53125,0.1098420328354285,0.31595961564256014,0.7465403843574399,-0.421875,0.1996839425575391,-0.8132555274127766,-0.030494472587223376,1.84375,0.3993678851150782,1.0609889451744468,2.6265110548255532,0.0,0.0,4.0,0.46875,1.1333333333333333
confirm_time_pressure_seed19_safety00_e15_t29_u2,time_pressure,19,safety,887417749,29,5394988486a9c84d5454335154583c8e519ccee53d830c129ad0d0d866a73d27,2,laser,0.5,32,121,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.03193548321723938,0.015175453033817947,-0.06167937116352255,-0.002191595270956203,-0.6067741811275482,0.14408120254475484,-0.8891733381152678,-0.3243750241398287,-0.6387096643447876,0.14780076592445654,-0.9283991655567224,-0.3490201631328528,-0.06387096643447876,0.030350906067635894,-0.1233587423270451,-0.004383190541912406,-0.3033870905637741,0.07204060127237742,-0.4445866690576339,-0.16218751206991436,-0.36725805699825287,0.08346499168599872,-0.5308494407028104,-0.2036666732936954,1.1387096643447876,0.14780076592445654,0.8490201631328528,1.4283991655567223,-1.2774193286895752,0.2956015318489131,-1.8567983311134448,-0.6980403262657056,0.0,-2.0438709259033203,0.0,0.0,
confirm_time_pressure_seed19_safety01_e15_t29_u1,time_pressure,19,safety,887417749,29,5394988486a9c84d5454335154583c8e519ccee53d830c129ad0d0d866a73d27,1,missile,2.0,32,129,1.9999999403953552,0.0,1.9999999403953552,1.9999999403953552,0.0,0.0,0.0,0.0,0.18618441373109818,0.1586733476592106,-0.12481534768095459,0.49718417514315094,-0.10764705762267113,0.21207753912595173,-0.5233190343095365,0.30802491906419427,0.07853735610842705,0.3405488721002048,-0.5889384332079743,0.7460131454248284,0.09309220686554909,0.0793366738296053,-0.062407673840477296,0.24859208757157547,-0.11365063395351171,0.14764218110206523,-0.40302930891355954,0.1757280410065361,-0.020558427087962627,0.19976660154905423,-0.4121009661241089,0.37098411194818365,1.9214625842869282,0.3405488721002048,1.2539867949705268,2.5889383736033293,0.039268678054213524,0.1702744360501024,-0.29446921660398717,0.3730065727124142,0.0,-0.5026311464607716,0.0,0.125,0.9999999701976776
confirm_time_pressure_seed19_safety02_e15_t29_u0,time_pressure,19,safety,887417749,29,5394988486a9c84d5454335154583c8e519ccee53d830c129ad0d0d866a73d27,0,missile,2.0,32,154,2.0000000596046448,0.0,2.0000000596046448,2.0000000596046448,-0.09375000279396772,0.03505108703394591,-0.1624501333805017,-0.025049872207433738,0.0916833970695734,0.21735380772058552,-0.3343300660627742,0.517696860201921,-0.27113595651462674,0.1293766423102412,-0.5247141754426995,-0.01755773758655399,-0.17945255944505334,0.2965500476969549,-0.760690652931085,0.4017855340409783,0.0458416985347867,0.10867690386029276,-0.1671650330313871,0.2588484301009605,-0.25482208747416735,0.08817042102795941,-0.4276361126889678,-0.08200806225936691,-0.20898038893938065,0.17035027921753898,-0.542866936205757,0.12490615832699575,2.0857026162557304,0.3070637822563301,1.4838576030333235,2.6875476294781375,-0.08972627972252667,0.14827502384847746,-0.3803453264655425,0.20089276702048914,0.0,-0.5110219120979309,0.0,0.09375,1.0000000298023224
